Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 39 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20211203:1710,0.0,0.0,0.0,3.32,5.1,0.0
20211203:1810,0.0,0.0,0.0,3.65,4.83,0.0
20211203:1910,0.0,0.0,0.0,4.3,4.07,0.0
20211203:2010,0.0,0.0,0.0,4.56,3.86,0.0
20211203:2110,0.0,0.0,0.0,5.01,3.72,0.0
20211203:2210,0.0,0.0,0.0,5.49,3.17,0.0
20211203:2310,0.0,0.0,0.0,6.26,2.76,0.0
20211204:0010,0.0,0.0,0.0,7.09,2.07,0.0
20211204:0110,0.0,0.0,0.0,7.74,1.52,0.0
20211204:0210,0.0,0.0,0.0,8.13,1.72,0.0
20211204:0310,0.0,0.0,0.0,8.59,2.34,0.0
20211204:0410,0.0,0.0,0.0,8.9,2.69,0.0
20211204:0510,0.0,0.0,0.0,9.09,2.76,0.0
20211204:0610,0.0,0.0,0.0,9.24,2.97,0.0
20211204:0710,0.0,0.0,0.0,10.23,3.59,0.0
20211204:0810,4.42,14.56,4.73,10.38,3.66,0.0
20211204:0910,81.13,110.02,11.13,10.61,4.83,0.0
20211204:1010,18.14,34.59,15.71,10.11,7.38,0.0
20211204:1110,590.51,679.55,18.08,9.19,7.79,0.0
20211204:1210,170.95,208.39,18.02,8.17,6.07,0.0
20211204:1310,75.31,102.79,15.52,8.36,6.21,0.0
20211204:1410,19.02,35.5,10.84,8.07,6.0,0.0
20211204:1510,36.25,57.46,4.37,7.43,4.55,0.0
20211204:1610,0.0,0.0,0.0,6.81,4.55,0.0
20211204:1710,0.0,0.0,0.0,5.75,4.76,0.0
20211204:1810,0.0,0.0,0.0,5.08,4.69,0.0
20211204:1910,0.0,0.0,0.0,4.41,4.69,0.0
20211204:2010,0.0,0.0,0.0,4.01,4.69,0.0
20211204:2110,0.0,0.0,0.0,3.88,4.76,0.0
20211204:2210,0.0,0.0,0.0,3.95,4.62,0.0
20211204:2310,0.0,0.0,0.0,4.05,4.62,0.0
20211205:0010,0.0,0.0,0.0,4.52,4.69,0.0
20211205:0110,0.0,0.0,0.0,4.63,4.62,0.0
20211205:0210,0.0,0.0,0.0,4.67,4.62,0.0
20211205:0310,0.0,0.0,0.0,4.33,4.34,0.0
20211205:0410,0.0,0.0,0.0,4.2,4.28,0.0
20211205:0510,0.0,0.0,0.0,3.98,4.34,0.0
20211205:0610,0.0,0.0,0.0,3.85,4.62,0.0
20211205:0710,0.0,0.0,0.0,4.12,4.0,0.0
20211205:0810,188.43,226.24,4.57,4.21,4.07,0.0
20211205:0910,159.44,192.47,10.97,4.37,4.41,0.0
20211205:1010,8.09,20.02,15.55,4.55,3.79,0.0
20211205:1110,24.38,41.87,17.94,4.31,4.0,0.0
20211205:1210,270.01,313.15,17.9,3.75,3.03,0.0
20211205:1310,120.22,150.43,15.42,3.81,3.31,0.0
20211205:1410,51.41,74.12,10.76,4.46,3.66,0.0
20211205:1510,25.26,43.26,4.31,4.66,3.1,0.0
20211205:1610,0.0,0.0,0.0,4.09,2.69,0.0
20211205:1710,0.0,0.0,0.0,3.81,1.93,0.0
20211205:1810,0.0,0.0,0.0,3.59,1.59,0.0
20211205:1910,0.0,0.0,0.0,4.42,2.28,0.0
20211205:2010,0.0,0.0,0.0,4.67,2.55,0.0
20211205:2110,0.0,0.0,0.0,4.8,2.55,0.0
20211205:2210,0.0,0.0,0.0,4.82,2.28,0.0
20211205:2310,0.0,0.0,0.0,4.71,1.86,0.0
20211206:0010,0.0,0.0,0.0,4.5,1.86,0.0
20211206:0110,0.0,0.0,0.0,4.14,1.72,0.0
20211206:0210,0.0,0.0,0.0,3.95,1.59,0.0
20211206:0310,0.0,0.0,0.0,3.69,1.31,0.0
20211206:0410,0.0,0.0,0.0,3.47,1.17,0.0
20211206:0510,0.0,0.0,0.0,3.18,0.9,0.0
20211206:0610,0.0,0.0,0.0,2.55,0.76,0.0
20211206:0710,0.0,0.0,0.0,3.26,0.21,0.0
20211206:0810,14.9,29.37,4.42,2.56,1.24,0.0
20211206:0910,92.61,120.06,10.82,3.69,1.59,0.0
20211206:1010,355.75,409.02,15.41,4.31,2.9,0.0
20211206:1110,136.9,169.33,17.81,4.7,3.52,0.0
20211206:1210,320.98,370.45,17.78,5.32,4.0,0.0
20211206:1310,76.29,102.98,15.33,5.8,4.28,0.0
20211206:1410,14.44,29.12,10.69,5.9,3.79,0.0
20211206:1510,3.5,12.74,4.25,5.12,4.69,0.0
20211206:1610,0.0,0.0,0.0,4.36,5.03,0.0
20211206:1710,0.0,0.0,0.0,4.07,5.66,0.0
20211206:1810,0.0,0.0,0.0,4.55,6.9,0.0
20211206:1910,0.0,0.0,0.0,5.6,6.69,0.0
20211206:2010,0.0,0.0,0.0,6.54,6.14,0.0
20211206:2110,0.0,0.0,0.0,6.25,5.38,0.0
20211206:2210,0.0,0.0,0.0,5.59,5.31,0.0
20211206:2310,0.0,0.0,0.0,5.17,4.83,0.0
20211207:0010,0.0,0.0,0.0,4.94,4.28,0.0
20211207:0110,0.0,0.0,0.0,4.65,3.93,0.0
20211207:0210,0.0,0.0,0.0,4.1,3.31,0.0
20211207:0310,0.0,0.0,0.0,3.07,2.9,0.0
20211207:0410,0.0,0.0,0.0,2.49,2.9,0.0
20211207:0510,0.0,0.0,0.0,2.18,2.83,0.0
20211207:0610,0.0,0.0,0.0,2.0,2.9,0.0
20211207:0710,0.0,0.0,0.0,2.66,2.97,0.0
20211207:0810,56.7,79.69,4.27,2.53,3.1,0.0
20211207:0910,277.88,320.82,10.67,3.26,2.97,0.0
20211207:1010,276.99,320.04,15.27,4.57,4.48,0.0
20211207:1110,109.51,139.73,17.68,5.51,4.69,0.0
20211207:1210,106.01,136.12,17.67,6.07,5.72,0.0
20211207:1310,66.0,91.52,15.24,6.42,6.76,0.0
20211207:1410,29.23,48.24,10.62,6.42,6.55,0.0
20211207:1510,6.23,17.29,4.2,6.36,6.83,0.0
20211207:1610,0.0,0.0,0.0,6.08,7.03,0.0
20211207:1710,0.0,0.0,0.0,5.49,7.17,0.0
20211207:1810,0.0,0.0,0.0,5.63,7.38,0.0
20211207:1910,0.0,0.0,0.0,6.48,7.79,0.0
20211207:2010,0.0,0.0,0.0,6.92,7.59,0.0
20211207:2110,0.0,0.0,0.0,7.53,6.14,0.0
20211207:2210,0.0,0.0,0.0,7.65,5.66,0.0
20211207:2310,0.0,0.0,0.0,6.89,5.66,0.0
20211208:0010,0.0,0.0,0.0,6.03,6.14,0.0
20211208:0110,0.0,0.0,0.0,5.1,6.14,0.0
20211208:0210,0.0,0.0,0.0,4.79,5.59,0.0
20211208:0310,0.0,0.0,0.0,4.24,5.03,0.0
20211208:0410,0.0,0.0,0.0,3.92,4.9,0.0
20211208:0510,0.0,0.0,0.0,3.72,4.76,0.0
20211208:0610,0.0,0.0,0.0,3.42,4.62,0.0
20211208:0710,0.0,0.0,0.0,3.28,4.41,0.0
20211208:0810,126.65,157.9,4.12,3.53,4.41,0.0
20211208:0910,421.55,479.31,10.53,3.92,4.62,0.0
20211208:1010,559.49,640.59,15.14,4.63,4.14,0.0
20211208:1110,654.04,751.91,17.57,5.19,4.9,0.0
20211208:1210,617.85,709.18,17.57,5.46,4.97,0.0
20211208:1310,209.14,247.84,15.16,5.42,3.86,0.0
20211208:1410,88.41,116.0,10.56,5.28,3.45,0.0
20211208:1510,11.57,25.16,4.16,5.08,3.24,0.0
20211208:1610,0.0,0.0,0.0,4.61,3.03,0.0
20211208:1710,0.0,0.0,0.0,4.5,3.17,0.0
20211208:1810,0.0,0.0,0.0,4.7,3.31,0.0
20211208:1910,0.0,0.0,0.0,3.44,2.83,0.0
20211208:2010,0.0,0.0,0.0,2.6,2.83,0.0
20211208:2110,0.0,0.0,0.0,2.14,3.1,0.0
20211208:2210,0.0,0.0,0.0,1.92,3.24,0.0
20211208:2310,0.0,0.0,0.0,1.94,3.31,0.0
20211209:0010,0.0,0.0,0.0,1.53,3.24,0.0
20211209:0110,0.0,0.0,0.0,1.25,3.31,0.0
20211209:0210,0.0,0.0,0.0,1.17,3.31,0.0
20211209:0310,0.0,0.0,0.0,1.39,3.38,0.0
20211209:0410,0.0,0.0,0.0,1.84,3.66,0.0
20211209:0510,0.0,0.0,0.0,2.14,3.79,0.0
20211209:0610,0.0,0.0,0.0,2.35,4.21,0.0
20211209:0710,0.0,0.0,0.0,2.42,4.07,0.0
20211209:0810,3.55,12.74,3.99,2.86,4.14,0.0
20211209:0910,37.2,57.19,10.4,3.19,4.41,0.0
20211209:1010,589.28,673.16,15.02,3.88,4.21,0.0
20211209:1110,600.59,688.82,17.46,4.88,4.48,0.0
20211209:1210,245.56,287.78,17.48,5.69,4.28,0.0
20211209:1310,92.6,121.37,15.08,6.26,4.14,0.0
20211209:1410,213.01,253.39,10.5,6.43,3.86,0.0
20211209:1510,61.81,87.48,4.12,5.76,3.66,0.0
20211209:1610,0.0,0.0,0.0,4.68,3.86,0.0
20211209:1710,0.0,0.0,0.0,4.01,4.07,0.0
20211209:1810,0.0,0.0,0.0,3.81,4.14,0.0
20211209:1910,0.0,0.0,0.0,3.44,3.79,0.0
20211209:2010,0.0,0.0,0.0,3.07,4.21,0.0
20211209:2110,0.0,0.0,0.0,3.7,4.9,0.0
20211209:2210,0.0,0.0,0.0,4.42,5.66,0.0
20211209:2310,0.0,0.0,0.0,4.77,6.14,0.0
20211210:0010,0.0,0.0,0.0,4.8,6.69,0.0
20211210:0110,0.0,0.0,0.0,4.37,7.38,0.0
20211210:0210,0.0,0.0,0.0,3.53,7.17,0.0
20211210:0310,0.0,0.0,0.0,4.24,6.48,0.0
20211210:0410,0.0,0.0,0.0,6.05,5.38,0.0
20211210:0510,0.0,0.0,0.0,7.36,6.97,0.0
20211210:0610,0.0,0.0,0.0,7.11,7.79,0.0
20211210:0710,0.0,0.0,0.0,7.26,7.66,0.0
20211210:0810,1.52,9.1,3.85,6.63,7.86,0.0
20211210:0910,54.88,78.28,10.27,5.99,7.59,0.0
20211210:1010,142.94,175.46,14.9,5.92,7.38,0.0
20211210:1110,316.37,363.83,17.35,6.39,7.17,0.0
20211210:1210,87.9,116.14,17.39,6.43,7.38,0.0
20211210:1310,124.67,156.08,15.02,6.48,8.0,0.0
20211210:1410,20.61,37.32,10.46,6.27,7.72,0.0
20211210:1510,56.19,80.81,4.09,5.96,7.17,0.0
20211210:1610,0.0,0.0,0.0,5.55,6.69,0.0
20211210:1710,0.0,0.0,0.0,5.42,6.55,0.0
20211210:1810,0.0,0.0,0.0,5.19,6.41,0.0
20211210:1910,0.0,0.0,0.0,5.51,5.86,0.0
20211210:2010,0.0,0.0,0.0,5.35,5.59,0.0
20211210:2110,0.0,0.0,0.0,5.3,5.52,0.0
20211210:2210,0.0,0.0,0.0,4.89,5.24,0.0
20211210:2310,0.0,0.0,0.0,4.6,4.97,0.0
20211211:0010,0.0,0.0,0.0,4.26,4.69,0.0
20211211:0110,0.0,0.0,0.0,3.96,4.41,0.0
20211211:0210,0.0,0.0,0.0,3.35,4.0,0.0
20211211:0310,0.0,0.0,0.0,2.88,3.72,0.0
20211211:0410,0.0,0.0,0.0,2.54,3.38,0.0
20211211:0510,0.0,0.0,0.0,2.16,3.03,0.0
20211211:0610,0.0,0.0,0.0,1.9,2.9,0.0
20211211:0710,0.0,0.0,0.0,1.91,2.62,0.0
20211211:0810,104.32,132.83,3.73,1.71,2.28,0.0
20211211:0910,418.62,481.44,10.15,2.52,1.66,0.0
20211211:1010,374.66,432.85,14.79,4.34,1.93,0.0
20211211:1110,329.79,383.53,17.26,5.68,2.34,0.0
20211211:1210,361.09,420.66,17.31,6.72,2.55,0.0
20211211:1310,550.16,645.83,14.96,7.36,2.62,0.0
20211211:1410,186.88,226.46,10.42,7.51,2.55,0.0
20211211:1510,36.93,58.23,4.07,6.92,2.14,0.0
20211211:1610,0.0,0.0,0.0,5.83,2.34,0.0
20211211:1710,0.0,0.0,0.0,4.97,2.55,0.0
20211211:1810,0.0,0.0,0.0,4.83,2.76,0.0
20211211:1910,0.0,0.0,0.0,5.22,2.83,0.0
20211211:2010,0.0,0.0,0.0,4.95,3.24,0.0
20211211:2110,0.0,0.0,0.0,5.1,3.38,0.0
20211211:2210,0.0,0.0,0.0,5.04,3.59,0.0
20211211:2310,0.0,0.0,0.0,5.34,3.86,0.0
20211212:0010,0.0,0.0,0.0,5.81,4.14,0.0
20211212:0110,0.0,0.0,0.0,6.17,4.28,0.0
20211212:0210,0.0,0.0,0.0,6.41,4.21,0.0
20211212:0310,0.0,0.0,0.0,6.62,4.14,0.0
20211212:0410,0.0,0.0,0.0,6.79,3.93,0.0
20211212:0510,0.0,0.0,0.0,6.95,3.66,0.0
20211212:0610,0.0,0.0,0.0,7.14,3.45,0.0
20211212:0710,0.0,0.0,0.0,7.43,3.31,0.0
20211212:0810,65.32,91.52,3.6,7.79,3.03,0.0
20211212:0910,40.97,62.83,10.03,8.27,3.1,0.0
20211212:1010,77.72,105.92,14.68,9.0,3.38,0.0
20211212:1110,54.9,80.09,17.17,9.72,3.45,0.0
20211212:1210,46.4,70.08,17.24,10.22,3.72,0.0
20211212:1310,94.84,126.02,14.91,10.51,3.17,0.0
20211212:1410,41.32,63.9,10.38,10.64,2.83,0.0
20211212:1510,11.4,25.39,4.05,10.3,2.48,0.0
20211212:1610,0.0,0.0,0.0,9.63,2.28,0.0
20211212:1710,0.0,0.0,0.0,9.27,2.34,0.0
20211212:1810,0.0,0.0,0.0,8.79,2.55,0.0
20211212:1910,0.0,0.0,0.0,8.57,2.83,0.0
20211212:2010,0.0,0.0,0.0,8.68,2.69,0.0
20211212:2110,0.0,0.0,0.0,8.59,2.55,0.0
20211212:2210,0.0,0.0,0.0,8.7,2.48,0.0
20211212:2310,0.0,0.0,0.0,8.79,2.48,0.0
20211213:0010,0.0,0.0,0.0,8.66,2.48,0.0
20211213:0110,0.0,0.0,0.0,8.53,2.41,0.0
20211213:0210,0.0,0.0,0.0,8.45,2.21,0.0
20211213:0310,0.0,0.0,0.0,8.35,2.0,0.0
20211213:0410,0.0,0.0,0.0,8.2,1.93,0.0
20211213:0510,0.0,0.0,0.0,8.11,1.86,0.0
20211213:0610,0.0,0.0,0.0,8.07,1.79,0.0
20211213:0710,0.0,0.0,0.0,8.22,2.21,0.0
20211213:0810,3.42,12.74,3.49,8.18,2.34,0.0
20211213:0910,25.31,43.69,9.93,8.16,2.41,0.0
20211213:1010,79.49,107.92,14.59,8.66,2.48,0.0
20211213:1110,28.74,48.24,17.09,9.27,2.34,0.0
20211213:1210,26.53,45.51,17.18,9.68,2.48,0.0
20211213:1310,25.81,44.6,14.86,9.78,2.55,0.0
20211213:1410,14.78,30.03,10.36,9.9,2.62,0.0
20211213:1510,17.33,33.62,4.04,9.61,1.86,0.0
20211213:1610,0.0,0.0,0.0,9.21,1.93,0.0
20211213:1710,0.0,0.0,0.0,8.99,2.07,0.0
20211213:1810,0.0,0.0,0.0,8.68,2.14,0.0
20211213:1910,0.0,0.0,0.0,8.21,2.07,0.0
20211213:2010,0.0,0.0,0.0,8.03,2.14,0.0
20211213:2110,0.0,0.0,0.0,7.69,2.07,0.0
20211213:2210,0.0,0.0,0.0,7.4,1.79,0.0
20211213:2310,0.0,0.0,0.0,7.09,1.45,0.0
20211214:0010,0.0,0.0,0.0,6.94,1.24,0.0
20211214:0110,0.0,0.0,0.0,6.65,1.03,0.0
20211214:0210,0.0,0.0,0.0,6.37,0.83,0.0
20211214:0310,0.0,0.0,0.0,6.33,0.9,0.0
20211214:0410,0.0,0.0,0.0,6.06,0.97,0.0
20211214:0510,0.0,0.0,0.0,5.84,1.03,0.0
20211214:0610,0.0,0.0,0.0,5.68,1.24,0.0
20211214:0710,0.0,0.0,0.0,4.88,0.97,0.0
20211214:0810,1.54,9.1,3.38,4.83,0.69,0.0
20211214:0910,32.4,51.89,9.83,5.0,0.83,0.0
20211214:1010,39.75,60.98,14.5,5.31,0.9,0.0
20211214:1110,52.69,76.45,17.01,5.69,0.76,0.0
20211214:1210,114.16,146.23,17.12,6.2,0.62,0.0
20211214:1310,106.23,137.37,14.83,6.57,0.55,0.0
20211214:1410,24.71,42.78,10.34,6.88,0.34,0.0
20211214:1510,10.32,23.55,4.04,6.92,0.69,0.0
20211214:1610,0.0,0.0,0.0,6.79,1.24,0.0
20211214:1710,0.0,0.0,0.0,6.67,1.66,0.0
20211214:1810,0.0,0.0,0.0,6.46,1.66,0.0
20211214:1910,0.0,0.0,0.0,6.88,1.45,0.0
20211214:2010,0.0,0.0,0.0,6.75,1.31,0.0
20211214:2110,0.0,0.0,0.0,6.73,1.24,0.0
20211214:2210,0.0,0.0,0.0,6.43,1.24,0.0
20211214:2310,0.0,0.0,0.0,6.45,1.38,0.0
20211215:0010,0.0,0.0,0.0,6.4,1.59,0.0
20211215:0110,0.0,0.0,0.0,6.36,1.72,0.0
20211215:0210,0.0,0.0,0.0,6.35,1.72,0.0
20211215:0310,0.0,0.0,0.0,6.28,1.66,0.0
20211215:0410,0.0,0.0,0.0,6.23,1.59,0.0
20211215:0510,0.0,0.0,0.0,6.22,1.45,0.0
20211215:0610,0.0,0.0,0.0,6.16,1.52,0.0
20211215:0710,0.0,0.0,0.0,6.24,1.45,0.0
20211215:0810,17.62,33.45,3.28,6.26,1.45,0.0
20211215:0910,11.12,24.57,9.73,6.4,1.59,0.0
20211215:1010,31.29,50.97,14.41,6.84,1.72,0.0
20211215:1110,53.04,77.36,16.94,7.6,1.66,0.0
20211215:1210,85.25,114.54,17.08,7.96,1.52,0.0
20211215:1310,69.18,96.25,14.8,8.37,1.45,0.0
20211215:1410,35.21,56.06,10.33,8.47,1.38,0.0
20211215:1510,3.42,12.74,4.05,8.22,1.1,0.0
20211215:1610,0.0,0.0,0.0,7.65,1.24,0.0
20211215:1710,0.0,0.0,0.0,6.94,1.24,0.0
20211215:1810,0.0,0.0,0.0,6.19,1.24,0.0
20211215:1910,0.0,0.0,0.0,7.39,0.48,0.0
20211215:2010,0.0,0.0,0.0,7.26,0.21,0.0
20211215:2110,0.0,0.0,0.0,7.2,0.07,0.0
20211215:2210,0.0,0.0,0.0,7.19,0.28,0.0
20211215:2310,0.0,0.0,0.0,7.06,0.41,0.0
20211216:0010,0.0,0.0,0.0,6.87,0.48,0.0
20211216:0110,0.0,0.0,0.0,7.11,0.48,0.0
20211216:0210,0.0,0.0,0.0,6.95,0.48,0.0
20211216:0310,0.0,0.0,0.0,6.87,0.62,0.0
20211216:0410,0.0,0.0,0.0,6.72,0.83,0.0
20211216:0510,0.0,0.0,0.0,6.83,0.9,0.0
20211216:0610,0.0,0.0,0.0,7.02,1.03,0.0
20211216:0710,0.0,0.0,0.0,7.25,1.31,0.0
20211216:0810,0.29,6.37,3.18,7.41,1.38,0.0
20211216:0910,21.08,38.23,9.64,7.88,1.31,0.0
20211216:1010,30.3,50.06,14.34,8.42,1.59,0.0
20211216:1110,32.4,52.79,16.88,9.08,2.0,0.0
20211216:1210,34.53,55.52,17.04,9.58,2.21,0.0
20211216:1310,31.55,51.88,14.78,9.86,2.21,0.0
20211216:1410,21.55,39.14,10.33,10.01,2.21,0.0
20211216:1510,10.82,24.5,4.06,9.81,2.07,0.0
20211216:1610,0.0,0.0,0.0,9.22,2.14,0.0
20211216:1710,0.0,0.0,0.0,8.7,2.07,0.0
20211216:1810,0.0,0.0,0.0,8.18,2.14,0.0
20211216:1910,0.0,0.0,0.0,7.84,2.28,0.0
20211216:2010,0.0,0.0,0.0,7.7,2.34,0.0
20211216:2110,0.0,0.0,0.0,7.16,2.41,0.0
20211216:2210,0.0,0.0,0.0,6.88,2.55,0.0
20211216:2310,0.0,0.0,0.0,6.35,2.62,0.0
20211217:0010,0.0,0.0,0.0,5.99,2.76,0.0
20211217:0110,0.0,0.0,0.0,5.58,2.9,0.0
20211217:0210,0.0,0.0,0.0,5.34,2.97,0.0
20211217:0310,0.0,0.0,0.0,5.23,2.83,0.0
20211217:0410,0.0,0.0,0.0,5.12,2.76,0.0
20211217:0510,0.0,0.0,0.0,5.05,2.62,0.0
20211217:0610,0.0,0.0,0.0,5.12,2.62,0.0
20211217:0710,0.0,0.0,0.0,5.47,2.62,0.0
20211217:0810,1.1,8.19,3.09,5.32,2.62,0.0
20211217:0910,22.0,39.14,9.56,6.08,2.55,0.0
20211217:1010,58.96,83.9,14.27,7.29,2.69,0.0
20211217:1110,156.28,192.94,16.83,8.25,3.59,0.0
20211217:1210,93.85,124.21,17.0,8.79,3.66,0.0
20211217:1310,89.52,119.18,14.76,8.92,4.07,0.0
20211217:1410,264.98,313.59,10.33,8.87,4.34,0.0
20211217:1510,56.46,81.93,4.08,8.41,3.86,0.0
20211217:1610,0.0,0.0,0.0,7.5,3.86,0.0
20211217:1710,0.0,0.0,0.0,7.03,3.93,0.0
20211217:1810,0.0,0.0,0.0,6.43,3.86,0.0
20211217:1910,0.0,0.0,0.0,6.16,3.59,0.0
20211217:2010,0.0,0.0,0.0,5.79,3.66,0.0
20211217:2110,0.0,0.0,0.0,5.3,3.38,0.0
20211217:2210,0.0,0.0,0.0,4.79,3.31,0.0
20211217:2310,0.0,0.0,0.0,4.36,3.31,0.0
20211218:0010,0.0,0.0,0.0,4.19,3.24,0.0
20211218:0110,0.0,0.0,0.0,3.98,3.17,0.0
20211218:0210,0.0,0.0,0.0,4.24,3.17,0.0
20211218:0310,0.0,0.0,0.0,4.26,3.17,0.0
20211218:0410,0.0,0.0,0.0,4.38,3.17,0.0
20211218:0510,0.0,0.0,0.0,4.2,3.17,0.0
20211218:0610,0.0,0.0,0.0,4.3,3.17,0.0
20211218:0710,0.0,0.0,0.0,4.49,3.03,0.0
20211218:0810,44.79,66.68,3.0,4.46,2.83,0.0
20211218:0910,368.14,424.73,9.49,4.65,2.69,0.0
20211218:1010,543.61,630.1,14.21,5.62,2.97,0.0
20211218:1110,638.03,746.88,16.79,6.44,3.24,0.0
20211218:1210,592.16,691.98,16.98,7.31,3.45,0.0
20211218:1310,546.17,637.85,14.76,7.93,3.52,0.0
20211218:1410,375.92,439.88,10.34,8.2,3.38,0.0
20211218:1510,111.28,145.07,4.1,7.68,3.03,0.0
20211218:1610,0.0,0.0,0.0,6.54,3.1,0.0
20211218:1710,0.0,0.0,0.0,5.89,3.17,0.0
20211218:1810,0.0,0.0,0.0,5.64,3.17,0.0
20211218:1910,0.0,0.0,0.0,5.81,2.97,0.0
20211218:2010,0.0,0.0,0.0,5.79,2.83,0.0
20211218:2110,0.0,0.0,0.0,5.65,2.9,0.0
20211218:2210,0.0,0.0,0.0,5.66,2.9,0.0
20211218:2310,0.0,0.0,0.0,5.74,2.69,0.0
20211219:0010,0.0,0.0,0.0,5.6,2.48,0.0
20211219:0110,0.0,0.0,0.0,5.45,2.41,0.0
20211219:0210,0.0,0.0,0.0,5.52,2.62,0.0
20211219:0310,0.0,0.0,0.0,5.59,2.83,0.0
20211219:0410,0.0,0.0,0.0,5.46,2.76,0.0
20211219:0510,0.0,0.0,0.0,5.24,2.76,0.0
20211219:0610,0.0,0.0,0.0,5.0,2.9,0.0
20211219:0710,0.0,0.0,0.0,5.02,2.62,0.0
20211219:0810,1.1,8.19,2.93,4.78,2.55,0.0
20211219:0910,23.6,40.96,9.42,4.67,3.1,0.0
20211219:1010,41.43,62.8,14.16,4.98,3.24,0.0
20211219:1110,35.3,55.52,16.75,5.3,3.03,0.0
20211219:1210,37.5,58.25,16.96,5.64,2.97,0.0
20211219:1310,28.54,47.33,14.76,5.76,2.97,0.0
20211219:1410,10.53,23.66,10.36,5.75,3.1,0.0
20211219:1510,2.97,11.83,4.13,5.66,3.1,0.0
20211219:1610,0.0,0.0,0.0,5.44,2.9,0.0
20211219:1710,0.0,0.0,0.0,5.31,3.24,0.0
20211219:1810,0.0,0.0,0.0,5.23,2.48,0.0
20211219:1910,0.0,0.0,0.0,5.49,2.48,0.0
20211219:2010,0.0,0.0,0.0,5.52,2.55,0.0
20211219:2110,0.0,0.0,0.0,5.49,2.55,0.0
20211219:2210,0.0,0.0,0.0,5.31,2.48,0.0
20211219:2310,0.0,0.0,0.0,5.26,2.69,0.0
20211220:0010,0.0,0.0,0.0,5.16,2.76,0.0
20211220:0110,0.0,0.0,0.0,4.89,2.76,0.0
20211220:0210,0.0,0.0,0.0,4.67,2.76,0.0
20211220:0310,0.0,0.0,0.0,4.43,2.83,0.0
20211220:0410,0.0,0.0,0.0,4.24,2.76,0.0
20211220:0510,0.0,0.0,0.0,4.14,3.03,0.0
20211220:0610,0.0,0.0,0.0,4.16,2.69,0.0
20211220:0710,0.0,0.0,0.0,4.96,2.76,0.0
20211220:0810,0.0,5.46,2.85,4.93,2.83,0.0
20211220:0910,17.22,32.77,9.36,5.04,3.17,0.0
20211220:1010,33.81,53.7,14.11,5.28,3.38,0.0
20211220:1110,53.69,77.36,16.72,5.5,3.17,0.0
20211220:1210,43.59,65.53,16.95,5.63,2.97,0.0
20211220:1310,35.22,55.52,14.77,5.72,2.83,0.0
20211220:1410,13.79,28.21,10.38,5.65,2.9,0.0
20211220:1510,11.68,25.32,4.17,5.4,2.9,0.0
20211220:1610,0.0,0.0,0.0,5.13,2.41,0.0
20211220:1710,0.0,0.0,0.0,4.91,2.34,0.0
20211220:1810,0.0,0.0,0.0,4.61,2.34,0.0
20211220:1910,0.0,0.0,0.0,4.59,2.28,0.0
20211220:2010,0.0,0.0,0.0,4.03,2.0,0.0
20211220:2110,0.0,0.0,0.0,3.5,2.14,0.0
20211220:2210,0.0,0.0,0.0,3.4,2.14,0.0
20211220:2310,0.0,0.0,0.0,2.65,2.21,0.0
20211221:0010,0.0,0.0,0.0,2.27,2.21,0.0
20211221:0110,0.0,0.0,0.0,2.27,2.28,0.0
20211221:0210,0.0,0.0,0.0,2.21,2.28,0.0
20211221:0310,0.0,0.0,0.0,1.96,2.34,0.0
20211221:0410,0.0,0.0,0.0,1.45,2.41,0.0
20211221:0510,0.0,0.0,0.0,0.86,2.28,0.0
20211221:0610,0.0,0.0,0.0,0.0,2.21,0.0
20211221:0710,0.0,0.0,0.0,-0.58,2.28,0.0
20211221:0810,47.91,68.91,2.79,-1.24,2.34,0.0
20211221:0910,383.42,433.14,9.31,-0.71,2.14,0.0
20211221:1010,551.15,626.54,14.07,0.51,2.48,0.0
20211221:1110,644.47,741.8,16.7,1.6,2.62,0.0
20211221:1210,612.09,705.47,16.95,2.49,2.62,0.0
20211221:1310,566.08,652.05,14.78,3.04,2.55,0.0
20211221:1410,410.25,471.26,10.42,3.2,2.48,0.0
20211221:1510,114.31,145.61,4.22,2.73,2.0,0.0
20211221:1610,0.0,0.0,0.0,1.48,2.28,0.0
20211221:1710,0.0,0.0,0.0,0.4,2.34,0.0
20211221:1810,0.0,0.0,0.0,-0.36,2.34,0.0
20211221:1910,0.0,0.0,0.0,-0.84,2.34,0.0
20211221:2010,0.0,0.0,0.0,-1.33,2.48,0.0
20211221:2110,0.0,0.0,0.0,-1.63,2.55,0.0
20211221:2210,0.0,0.0,0.0,-1.87,2.62,0.0
20211221:2310,0.0,0.0,0.0,-2.12,2.55,0.0
20211222:0010,0.0,0.0,0.0,-2.37,2.55,0.0
20211222:0110,0.0,0.0,0.0,-2.63,2.41,0.0
20211222:0210,0.0,0.0,0.0,-2.88,2.34,0.0
20211222:0310,0.0,0.0,0.0,-3.09,2.28,0.0
20211222:0410,0.0,0.0,0.0,-3.27,2.28,0.0
20211222:0510,0.0,0.0,0.0,-3.4,2.41,0.0
