Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20221027:0010,0.0,0.0,0.0,15.31,3.59,0.0
20221027:0110,0.0,0.0,0.0,15.48,3.59,0.0
20221027:0210,0.0,0.0,0.0,15.18,3.72,0.0
20221027:0310,0.0,0.0,0.0,14.93,3.72,0.0
20221027:0410,0.0,0.0,0.0,14.84,3.66,0.0
20221027:0510,0.0,0.0,0.0,14.54,3.72,0.0
20221027:0610,0.0,0.0,0.0,14.48,4.0,0.0
20221027:0710,23.28,42.71,5.6,15.1,4.0,0.0
20221027:0810,277.75,340.93,13.75,16.36,4.28,0.0
20221027:0910,85.97,120.04,20.51,17.97,4.28,0.0
20221027:1010,371.32,456.57,25.33,19.3,4.07,0.0
20221027:1110,603.22,749.5,27.69,19.9,4.14,0.0
20221027:1210,525.35,651.3,27.28,20.29,3.93,0.0
20221027:1310,531.63,662.49,24.18,21.37,3.86,0.0
20221027:1410,401.2,500.59,18.75,22.06,3.72,0.0
20221027:1510,171.94,226.49,11.53,21.98,3.45,0.0
20221027:1610,16.49,36.66,3.06,20.99,3.1,0.0
20221027:1710,0.0,0.0,0.0,19.54,3.1,0.0
20221027:1810,0.0,0.0,0.0,19.01,3.24,0.0
20221027:1910,0.0,0.0,0.0,19.16,3.59,0.0
20221027:2010,0.0,0.0,0.0,19.05,4.21,0.0
20221027:2110,0.0,0.0,0.0,19.24,4.62,0.0
20221027:2210,0.0,0.0,0.0,19.04,4.14,0.0
20221027:2310,0.0,0.0,0.0,18.44,3.72,0.0
20221028:0010,0.0,0.0,0.0,18.04,3.72,0.0
20221028:0110,0.0,0.0,0.0,17.77,3.79,0.0
20221028:0210,0.0,0.0,0.0,17.45,3.59,0.0
20221028:0310,0.0,0.0,0.0,17.02,3.38,0.0
20221028:0410,0.0,0.0,0.0,16.67,3.24,0.0
20221028:0510,0.0,0.0,0.0,16.59,3.52,0.0
20221028:0610,0.0,0.0,0.0,16.65,3.93,0.0
20221028:0710,104.01,146.56,5.33,18.11,4.28,0.0
20221028:0810,224.17,281.71,13.47,18.72,4.0,0.0
20221028:0910,183.74,235.94,20.21,20.07,3.24,0.0
20221028:1010,357.32,445.27,25.0,21.29,3.38,0.0
20221028:1110,575.22,721.47,27.35,22.01,4.0,0.0
20221028:1210,553.91,690.94,26.95,22.26,4.69,0.0
20221028:1310,325.06,405.66,23.85,22.14,4.48,0.0
20221028:1410,50.5,78.63,18.44,21.9,3.86,0.0
20221028:1510,71.45,104.5,11.24,21.34,3.1,0.0
20221028:1610,9.0,24.2,2.79,20.19,2.76,0.0
20221028:1710,0.0,0.0,0.0,18.98,2.28,0.0
20221028:1810,0.0,0.0,0.0,17.96,2.21,0.0
20221028:1910,0.0,0.0,0.0,17.85,2.28,0.0
20221028:2010,0.0,0.0,0.0,17.51,2.0,0.0
20221028:2110,0.0,0.0,0.0,16.96,2.41,0.0
20221028:2210,0.0,0.0,0.0,16.58,2.41,0.0
20221028:2310,0.0,0.0,0.0,16.33,2.14,0.0
20221029:0010,0.0,0.0,0.0,16.23,2.14,0.0
20221029:0110,0.0,0.0,0.0,16.43,2.55,0.0
20221029:0210,0.0,0.0,0.0,16.64,2.69,0.0
20221029:0310,0.0,0.0,0.0,17.04,2.97,0.0
20221029:0410,0.0,0.0,0.0,17.27,2.9,0.0
20221029:0510,0.0,0.0,0.0,17.21,2.62,0.0
20221029:0610,0.0,0.0,0.0,17.04,2.28,0.0
20221029:0710,13.07,28.58,5.07,16.87,3.1,0.0
20221029:0810,212.81,267.35,13.19,17.46,3.38,0.0
20221029:0910,289.26,357.42,19.91,18.49,3.45,0.0
20221029:1010,321.98,400.63,24.68,20.03,2.97,0.0
20221029:1110,159.78,210.14,27.02,21.52,3.24,0.0
20221029:1210,197.45,255.76,26.61,22.68,3.31,0.0
20221029:1310,395.23,497.6,23.53,23.43,3.17,0.0
20221029:1410,167.5,220.37,18.13,23.67,3.45,0.0
20221029:1510,45.97,73.35,10.96,23.26,3.66,0.0
20221029:1610,0.0,1.83,2.52,21.91,3.38,0.0
20221029:1710,0.0,0.0,0.0,20.22,3.24,0.0
20221029:1810,0.0,0.0,0.0,19.29,3.17,0.0
20221029:1910,0.0,0.0,0.0,19.8,3.66,0.0
20221029:2010,0.0,0.0,0.0,19.25,3.1,0.0
20221029:2110,0.0,0.0,0.0,18.3,2.83,0.0
20221029:2210,0.0,0.0,0.0,17.26,3.03,0.0
20221029:2310,0.0,0.0,0.0,16.48,2.62,0.0
20221030:0010,0.0,0.0,0.0,15.64,2.41,0.0
20221030:0110,0.0,0.0,0.0,14.87,1.93,0.0
20221030:0210,0.0,0.0,0.0,14.29,1.17,0.0
20221030:0310,0.0,0.0,0.0,14.46,0.9,0.0
20221030:0410,0.0,0.0,0.0,12.94,1.45,0.0
20221030:0510,0.0,0.0,0.0,12.41,1.66,0.0
20221030:0610,0.0,0.0,0.0,12.17,1.52,0.0
20221030:0710,2.85,11.89,4.81,12.92,1.86,0.0
20221030:0810,49.23,74.74,12.91,14.35,1.72,0.0
20221030:0910,96.89,132.04,19.6,16.18,2.9,0.0
20221030:1010,256.67,317.81,24.36,17.06,3.24,0.0
20221030:1110,382.73,468.56,26.69,17.47,3.24,0.0
20221030:1210,164.85,212.44,26.29,17.66,3.17,0.0
20221030:1310,146.17,190.72,23.21,17.75,2.76,0.0
20221030:1410,84.32,118.13,17.83,17.46,1.72,0.0
20221030:1510,54.12,81.81,10.67,17.18,1.45,0.0
20221030:1610,1.41,9.14,2.25,16.61,1.66,0.0
20221030:1710,0.0,0.0,0.0,15.72,1.93,0.0
20221030:1810,0.0,0.0,0.0,15.11,2.0,0.0
20221030:1910,0.0,0.0,0.0,13.92,2.41,0.0
20221030:2010,0.0,0.0,0.0,13.27,2.07,0.0
20221030:2110,0.0,0.0,0.0,12.69,2.0,0.0
20221030:2210,0.0,0.0,0.0,12.28,1.72,0.0
20221030:2310,0.0,0.0,0.0,11.85,1.45,0.0
20221031:0010,0.0,0.0,0.0,10.91,1.59,0.0
20221031:0110,0.0,0.0,0.0,10.53,1.1,0.0
20221031:0210,0.0,0.0,0.0,10.89,0.9,0.0
20221031:0310,0.0,0.0,0.0,9.14,1.79,0.0
20221031:0410,0.0,0.0,0.0,9.13,2.0,0.0
20221031:0510,0.0,0.0,0.0,9.67,1.86,0.0
20221031:0610,0.0,0.0,0.0,10.19,1.79,0.0
20221031:0710,5.55,16.46,4.54,10.66,2.21,0.0
20221031:0810,11.5,25.6,12.63,11.68,1.79,0.0
20221031:0910,51.88,77.71,19.31,13.25,1.93,0.0
20221031:1010,49.98,75.88,24.05,14.95,2.48,0.0
20221031:1110,130.24,171.75,26.36,16.63,2.55,0.0
20221031:1210,631.83,793.93,25.96,18.01,2.34,0.0
20221031:1310,571.66,713.31,22.9,18.94,2.69,0.0
20221031:1410,319.14,395.16,17.54,19.6,3.66,0.0
20221031:1510,123.29,166.16,10.4,19.59,3.52,0.0
20221031:1610,0.0,5.49,1.99,18.57,3.72,0.0
20221031:1710,0.0,0.0,0.0,17.84,4.21,0.0
20221031:1810,0.0,0.0,0.0,17.77,4.69,0.0
20221031:1910,0.0,0.0,0.0,16.08,5.93,0.0
20221031:2010,0.0,0.0,0.0,15.76,6.41,0.0
20221031:2110,0.0,0.0,0.0,15.97,7.17,0.0
20221031:2210,0.0,0.0,0.0,16.48,7.17,0.0
20221031:2310,0.0,0.0,0.0,16.35,7.38,0.0
20221101:0010,0.0,0.0,0.0,15.74,7.86,0.0
20221101:0110,0.0,0.0,0.0,14.37,7.38,0.0
20221101:0210,0.0,0.0,0.0,13.05,5.86,0.0
20221101:0310,0.0,0.0,0.0,11.94,5.24,0.0
20221101:0410,0.0,0.0,0.0,11.21,5.17,0.0
20221101:0510,0.0,0.0,0.0,10.68,5.03,0.0
20221101:0610,0.0,0.0,0.0,10.3,5.03,0.0
20221101:0710,61.7,91.28,4.28,10.3,4.48,0.0
20221101:0810,318.58,379.72,12.35,11.05,4.34,0.0
20221101:0910,504.53,594.3,19.01,12.37,5.66,0.0
20221101:1010,598.03,708.6,23.73,13.71,6.55,0.0
20221101:1110,630.4,751.6,26.04,14.82,6.9,0.0
20221101:1210,386.5,461.09,25.64,15.87,8.28,0.0
20221101:1310,140.63,181.87,22.59,16.33,7.66,0.0
20221101:1410,253.42,310.11,17.25,16.34,6.48,0.0
20221101:1510,56.57,84.23,10.12,16.34,6.28,0.0
20221101:1610,0.61,7.31,1.74,16.02,6.21,0.0
20221101:1710,0.0,0.0,0.0,15.5,6.21,0.0
20221101:1810,0.0,0.0,0.0,15.18,6.41,0.0
20221101:1910,0.0,0.0,0.0,13.66,6.76,0.0
20221101:2010,0.0,0.0,0.0,13.26,6.41,0.0
20221101:2110,0.0,0.0,0.0,12.95,6.28,0.0
20221101:2210,0.0,0.0,0.0,12.9,5.93,0.0
20221101:2310,0.0,0.0,0.0,12.68,5.72,0.0
20221102:0010,0.0,0.0,0.0,12.56,5.72,0.0
20221102:0110,0.0,0.0,0.0,12.24,5.45,0.0
20221102:0210,0.0,0.0,0.0,11.55,5.1,0.0
20221102:0310,0.0,0.0,0.0,10.94,4.76,0.0
20221102:0410,0.0,0.0,0.0,10.38,4.55,0.0
20221102:0510,0.0,0.0,0.0,9.92,4.21,0.0
20221102:0610,0.0,0.0,0.0,9.53,3.86,0.0
20221102:0710,53.68,81.1,4.02,8.79,3.38,0.0
20221102:0810,308.28,367.34,12.08,9.43,2.9,0.0
20221102:0910,479.76,567.97,18.71,10.95,3.45,0.0
20221102:1010,583.77,697.23,23.42,12.23,3.93,0.0
20221102:1110,659.7,794.82,25.72,13.24,4.34,0.0
20221102:1210,609.22,732.95,25.32,14.11,4.55,0.0
20221102:1310,378.05,452.93,22.28,14.58,4.76,0.0
20221102:1410,370.65,445.33,16.96,14.71,4.55,0.0
20221102:1510,223.85,280.12,9.86,14.47,3.93,0.0
20221102:1610,0.0,5.49,1.48,13.87,3.86,0.0
20221102:1710,0.0,0.0,0.0,13.0,3.79,0.0
20221102:1810,0.0,0.0,0.0,12.64,3.79,0.0
20221102:1910,0.0,0.0,0.0,12.23,4.34,0.0
20221102:2010,0.0,0.0,0.0,12.42,4.83,0.0
20221102:2110,0.0,0.0,0.0,12.63,5.03,0.0
20221102:2210,0.0,0.0,0.0,12.59,5.1,0.0
20221102:2310,0.0,0.0,0.0,12.7,5.24,0.0
20221103:0010,0.0,0.0,0.0,12.57,5.03,0.0
20221103:0110,0.0,0.0,0.0,12.46,4.83,0.0
20221103:0210,0.0,0.0,0.0,12.39,4.69,0.0
20221103:0310,0.0,0.0,0.0,12.2,4.48,0.0
20221103:0410,0.0,0.0,0.0,11.87,4.34,0.0
20221103:0510,0.0,0.0,0.0,11.66,4.41,0.0
20221103:0610,0.0,0.0,0.0,11.68,4.48,0.0
20221103:0710,1.46,9.14,3.76,12.31,4.48,0.0
20221103:0810,229.24,279.47,11.8,12.67,4.9,0.0
20221103:0910,76.91,107.01,18.42,13.14,5.45,0.0
20221103:1010,84.13,115.87,23.12,13.87,5.38,0.0
20221103:1110,60.04,87.77,25.4,14.66,5.86,0.0
20221103:1210,77.46,108.8,25.01,15.48,6.21,0.0
20221103:1310,20.49,38.4,21.98,14.84,5.66,0.0
20221103:1410,8.34,21.03,16.68,13.31,5.86,0.0
20221103:1510,4.94,15.54,9.6,12.48,6.0,0.0
20221103:1610,0.0,0.0,0.0,11.76,5.52,0.0
20221103:1710,0.0,0.0,0.0,11.29,4.55,0.0
20221103:1810,0.0,0.0,0.0,10.79,5.45,0.0
20221103:1910,0.0,0.0,0.0,10.18,4.62,0.0
20221103:2010,0.0,0.0,0.0,9.78,4.28,0.0
20221103:2110,0.0,0.0,0.0,9.26,4.0,0.0
20221103:2210,0.0,0.0,0.0,8.97,4.07,0.0
20221103:2310,0.0,0.0,0.0,8.79,4.41,0.0
20221104:0010,0.0,0.0,0.0,8.77,4.48,0.0
20221104:0110,0.0,0.0,0.0,8.92,4.48,0.0
20221104:0210,0.0,0.0,0.0,9.07,4.0,0.0
20221104:0310,0.0,0.0,0.0,8.82,3.59,0.0
20221104:0410,0.0,0.0,0.0,8.66,3.24,0.0
20221104:0510,0.0,0.0,0.0,8.53,2.76,0.0
20221104:0610,0.0,0.0,0.0,8.59,2.07,0.0
20221104:0710,25.03,44.74,3.51,8.86,2.69,0.0
20221104:0810,147.44,185.08,11.53,8.95,1.79,0.0
20221104:0910,159.54,198.92,18.13,9.86,2.41,0.0
20221104:1010,311.8,372.88,22.81,10.67,2.34,0.0
20221104:1110,445.8,532.96,25.09,11.4,2.41,0.0
20221104:1210,632.05,763.31,24.7,12.35,3.24,0.0
20221104:1310,382.47,454.78,21.69,12.45,4.07,0.0
20221104:1410,8.42,21.03,16.4,11.63,4.9,0.0
20221104:1510,94.23,126.77,9.34,11.31,4.9,0.0
20221104:1610,0.0,0.0,0.0,10.6,5.17,0.0
20221104:1710,0.0,0.0,0.0,9.66,4.21,0.0
20221104:1810,0.0,0.0,0.0,9.0,3.79,0.0
20221104:1910,0.0,0.0,0.0,8.84,3.79,0.0
20221104:2010,0.0,0.0,0.0,8.22,3.38,0.0
20221104:2110,0.0,0.0,0.0,7.77,2.9,0.0
20221104:2210,0.0,0.0,0.0,7.08,2.28,0.0
20221104:2310,0.0,0.0,0.0,6.41,2.0,0.0
20221105:0010,0.0,0.0,0.0,5.71,2.21,0.0
20221105:0110,0.0,0.0,0.0,5.54,2.28,0.0
20221105:0210,0.0,0.0,0.0,5.68,2.07,0.0
20221105:0310,0.0,0.0,0.0,5.64,2.0,0.0
20221105:0410,0.0,0.0,0.0,5.74,2.07,0.0
20221105:0510,0.0,0.0,0.0,6.15,2.14,0.0
20221105:0610,0.0,0.0,0.0,6.68,2.07,0.0
20221105:0710,19.15,36.56,3.25,6.48,2.28,0.0
20221105:0810,115.82,148.19,11.26,7.11,2.14,0.0
20221105:0910,96.04,127.0,17.84,8.66,2.55,0.0
20221105:1010,291.62,347.69,22.51,10.12,2.97,0.0
20221105:1110,152.64,192.63,24.78,11.14,3.31,0.0
20221105:1210,91.29,123.13,24.4,11.27,3.52,0.0
20221105:1310,77.12,106.75,21.4,11.52,3.93,0.0
20221105:1410,144.93,183.16,16.13,11.22,3.66,0.0
20221105:1510,34.31,55.54,9.09,10.97,3.72,0.0
20221105:1610,0.0,0.0,0.0,10.65,3.79,0.0
20221105:1710,0.0,0.0,0.0,10.18,3.86,0.0
20221105:1810,0.0,0.0,0.0,10.19,4.0,0.0
20221105:1910,0.0,0.0,0.0,9.41,3.93,0.0
20221105:2010,0.0,0.0,0.0,9.64,4.41,0.0
20221105:2110,0.0,0.0,0.0,9.85,4.55,0.0
20221105:2210,0.0,0.0,0.0,10.06,4.41,0.0
20221105:2310,0.0,0.0,0.0,10.11,4.41,0.0
20221106:0010,0.0,0.0,0.0,10.26,4.34,0.0
20221106:0110,0.0,0.0,0.0,10.12,4.41,0.0
20221106:0210,0.0,0.0,0.0,10.11,4.62,0.0
20221106:0310,0.0,0.0,0.0,10.35,4.62,0.0
20221106:0410,0.0,0.0,0.0,10.5,4.69,0.0
20221106:0510,0.0,0.0,0.0,10.55,4.83,0.0
20221106:0610,0.0,0.0,0.0,10.45,4.9,0.0
20221106:0710,13.19,28.7,3.0,11.06,4.76,0.0
20221106:0810,28.71,48.46,10.99,10.93,4.97,0.0
20221106:0910,19.51,36.57,17.56,11.16,5.93,0.0
20221106:1010,17.54,33.83,22.21,10.41,5.86,0.0
20221106:1110,29.61,49.37,24.48,9.86,5.93,0.0
20221106:1210,44.64,67.65,24.1,9.3,5.66,0.0
20221106:1310,34.86,55.77,21.11,9.23,5.52,0.0
20221106:1410,25.37,43.88,15.86,9.13,5.24,0.0
20221106:1510,34.01,54.82,8.84,9.45,5.1,0.0
20221106:1610,0.0,0.0,0.0,10.14,5.1,0.0
20221106:1710,0.0,0.0,0.0,10.98,5.1,0.0
20221106:1810,0.0,0.0,0.0,11.6,5.1,0.0
20221106:1910,0.0,0.0,0.0,11.16,4.55,0.0
20221106:2010,0.0,0.0,0.0,11.41,4.97,0.0
20221106:2110,0.0,0.0,0.0,11.26,5.1,0.0
20221106:2210,0.0,0.0,0.0,11.16,5.1,0.0
20221106:2310,0.0,0.0,0.0,10.92,5.17,0.0
20221107:0010,0.0,0.0,0.0,10.94,5.31,0.0
20221107:0110,0.0,0.0,0.0,10.94,5.45,0.0
20221107:0210,0.0,0.0,0.0,11.05,5.59,0.0
20221107:0310,0.0,0.0,0.0,11.15,5.72,0.0
20221107:0410,0.0,0.0,0.0,11.28,5.79,0.0
20221107:0510,0.0,0.0,0.0,11.45,5.86,0.0
20221107:0610,0.0,0.0,0.0,11.66,5.79,0.0
20221107:0710,6.82,19.0,2.75,12.08,5.59,0.0
20221107:0810,112.17,146.57,10.72,12.33,5.52,0.0
20221107:0910,33.47,54.86,17.28,13.02,5.66,0.0
20221107:1010,71.1,100.57,21.92,13.69,5.38,0.0
20221107:1110,205.41,253.46,24.18,14.4,6.97,0.0
20221107:1210,121.79,159.89,23.81,15.15,6.28,0.0
20221107:1310,41.06,64.91,20.83,15.52,5.93,0.0
20221107:1410,105.35,140.82,15.6,15.64,5.52,0.0
20221107:1510,135.83,177.7,8.6,15.17,5.03,0.0
20221107:1610,0.0,0.0,0.0,14.48,4.76,0.0
20221107:1710,0.0,0.0,0.0,13.97,4.76,0.0
20221107:1810,0.0,0.0,0.0,13.82,5.03,0.0
20221107:1910,0.0,0.0,0.0,13.41,5.03,0.0
20221107:2010,0.0,0.0,0.0,12.95,4.83,0.0
20221107:2110,0.0,0.0,0.0,12.61,4.76,0.0
20221107:2210,0.0,0.0,0.0,12.19,4.41,0.0
20221107:2310,0.0,0.0,0.0,11.61,4.14,0.0
20221108:0010,0.0,0.0,0.0,11.36,4.34,0.0
20221108:0110,0.0,0.0,0.0,11.38,4.62,0.0
20221108:0210,0.0,0.0,0.0,11.48,4.76,0.0
20221108:0310,0.0,0.0,0.0,11.41,5.17,0.0
20221108:0410,0.0,0.0,0.0,11.52,5.52,0.0
20221108:0510,0.0,0.0,0.0,11.66,5.52,0.0
20221108:0610,0.0,0.0,0.0,11.68,5.59,0.0
20221108:0710,0.28,6.4,2.5,12.18,5.52,0.0
20221108:0810,244.34,296.47,10.46,12.95,6.0,0.0
20221108:0910,17.86,34.74,17.0,14.18,6.28,0.0
20221108:1010,252.27,307.79,21.63,15.24,5.38,0.0
20221108:1110,347.74,418.68,23.89,16.22,6.21,0.0
20221108:1210,172.2,218.48,23.52,16.82,6.41,0.0
20221108:1310,89.91,124.08,20.56,17.21,6.48,0.0
20221108:1410,65.32,94.7,15.35,16.9,6.34,0.0
20221108:1510,77.08,109.2,8.36,16.56,6.0,0.0
20221108:1610,0.0,0.0,0.0,15.94,5.79,0.0
20221108:1710,0.0,0.0,0.0,15.36,5.79,0.0
20221108:1810,0.0,0.0,0.0,15.11,5.93,0.0
20221108:1910,0.0,0.0,0.0,15.61,6.28,0.0
20221108:2010,0.0,0.0,0.0,15.0,5.79,0.0
20221108:2110,0.0,0.0,0.0,14.46,5.59,0.0
20221108:2210,0.0,0.0,0.0,13.98,5.45,0.0
20221108:2310,0.0,0.0,0.0,13.58,5.52,0.0
20221109:0010,0.0,0.0,0.0,13.19,5.38,0.0
20221109:0110,0.0,0.0,0.0,12.74,5.24,0.0
20221109:0210,0.0,0.0,0.0,12.61,5.1,0.0
20221109:0310,0.0,0.0,0.0,12.36,4.83,0.0
20221109:0410,0.0,0.0,0.0,12.16,4.83,0.0
20221109:0510,0.0,0.0,0.0,12.13,4.9,0.0
20221109:0610,0.0,0.0,0.0,11.92,4.76,0.0
20221109:0710,0.65,7.31,2.25,10.8,4.55,0.0
20221109:0810,295.16,352.68,10.19,10.85,4.55,0.0
20221109:0910,484.8,573.57,16.72,11.81,4.14,0.0
20221109:1010,362.76,429.7,21.34,12.68,5.45,0.0
20221109:1110,474.03,560.34,23.6,13.51,6.21,0.0
20221109:1210,480.31,570.11,23.23,13.73,5.45,0.0
20221109:1310,383.98,457.6,20.29,14.14,5.24,0.0
20221109:1410,245.5,299.19,15.1,14.26,4.76,0.0
20221109:1510,204.96,258.17,8.13,13.93,3.66,0.0
20221109:1610,0.0,0.0,0.0,13.13,3.24,0.0
20221109:1710,0.0,0.0,0.0,12.38,3.1,0.0
20221109:1810,0.0,0.0,0.0,11.63,2.97,0.0
20221109:1910,0.0,0.0,0.0,10.35,2.97,0.0
20221109:2010,0.0,0.0,0.0,9.72,3.03,0.0
20221109:2110,0.0,0.0,0.0,9.33,3.17,0.0
20221109:2210,0.0,0.0,0.0,9.1,3.1,0.0
20221109:2310,0.0,0.0,0.0,8.74,3.03,0.0
20221110:0010,0.0,0.0,0.0,8.46,3.03,0.0
20221110:0110,0.0,0.0,0.0,8.21,3.03,0.0
20221110:0210,0.0,0.0,0.0,8.05,2.83,0.0
20221110:0310,0.0,0.0,0.0,7.83,2.69,0.0
20221110:0410,0.0,0.0,0.0,7.6,2.62,0.0
20221110:0510,0.0,0.0,0.0,7.38,2.62,0.0
20221110:0610,0.0,0.0,0.0,7.17,2.62,0.0
20221110:0710,0.69,7.31,2.0,7.15,2.62,0.0
20221110:0810,294.32,349.5,9.93,7.73,2.55,0.0
20221110:0910,482.45,570.76,16.45,9.4,2.48,0.0
20221110:1010,592.92,710.27,21.06,11.19,2.97,0.0
20221110:1110,675.53,817.18,23.31,12.58,3.59,0.0
20221110:1210,488.06,583.95,22.95,13.5,3.79,0.0
20221110:1310,441.24,528.09,20.03,13.82,3.72,0.0
20221110:1410,373.99,448.8,14.85,13.75,3.72,0.0
20221110:1510,88.93,121.92,7.91,13.18,3.66,0.0
20221110:1610,0.0,0.0,0.0,12.07,3.66,0.0
20221110:1710,0.0,0.0,0.0,11.35,3.45,0.0
20221110:1810,0.0,0.0,0.0,10.85,3.17,0.0
20221110:1910,0.0,0.0,0.0,10.18,3.38,0.0
20221110:2010,0.0,0.0,0.0,10.28,3.86,0.0
20221110:2110,0.0,0.0,0.0,9.95,3.1,0.0
20221110:2210,0.0,0.0,0.0,9.68,2.9,0.0
20221110:2310,0.0,0.0,0.0,9.67,3.38,0.0
20221111:0010,0.0,0.0,0.0,9.56,3.45,0.0
20221111:0110,0.0,0.0,0.0,9.15,2.69,0.0
20221111:0210,0.0,0.0,0.0,9.11,2.28,0.0
20221111:0310,0.0,0.0,0.0,8.65,1.93,0.0
20221111:0410,0.0,0.0,0.0,8.32,2.14,0.0
20221111:0510,0.0,0.0,0.0,8.09,2.41,0.0
20221111:0610,0.0,0.0,0.0,7.88,2.69,0.0
20221111:0710,0.0,2.74,1.75,8.68,2.21,0.0
20221111:0810,82.24,111.22,9.68,8.89,2.14,0.0
20221111:0910,79.19,108.4,16.18,9.96,2.34,0.0
20221111:1010,111.1,145.77,20.78,11.38,2.69,0.0
20221111:1110,81.34,112.45,23.03,12.8,3.03,0.0
20221111:1210,109.13,145.04,22.68,13.78,3.17,0.0
20221111:1310,104.73,140.13,19.77,14.33,2.97,0.0
20221111:1410,264.73,323.55,14.61,14.47,2.83,0.0
20221111:1510,84.73,117.6,7.69,13.96,2.34,0.0
20221111:1610,0.0,0.0,0.0,12.6,2.48,0.0
20221111:1710,0.0,0.0,0.0,11.3,2.48,0.0
20221111:1810,0.0,0.0,0.0,10.57,2.41,0.0
20221111:1910,0.0,0.0,0.0,8.87,2.34,0.0
20221111:2010,0.0,0.0,0.0,8.63,2.07,0.0
20221111:2110,0.0,0.0,0.0,8.43,2.14,0.0
20221111:2210,0.0,0.0,0.0,8.36,2.21,0.0
20221111:2310,0.0,0.0,0.0,8.26,2.07,0.0
20221112:0010,0.0,0.0,0.0,8.13,2.28,0.0
20221112:0110,0.0,0.0,0.0,8.23,2.34,0.0
20221112:0210,0.0,0.0,0.0,8.15,2.28,0.0
20221112:0310,0.0,0.0,0.0,7.97,2.21,0.0
20221112:0410,0.0,0.0,0.0,7.7,2.14,0.0
20221112:0510,0.0,0.0,0.0,7.43,2.14,0.0
20221112:0610,0.0,0.0,0.0,7.22,2.21,0.0
20221112:0710,0.0,4.57,1.51,7.39,2.28,0.0
20221112:0810,188.31,230.31,9.42,8.04,1.93,0.0
20221112:0910,144.22,181.69,15.91,9.91,1.93,0.0
20221112:1010,206.46,254.09,20.5,11.78,1.93,0.0
20221112:1110,401.8,486.26,22.75,13.46,1.86,0.0
20221112:1210,593.44,732.68,22.41,14.88,2.0,0.0
20221112:1310,520.12,639.27,19.51,15.8,2.07,0.0
20221112:1410,421.55,517.33,14.38,16.2,2.07,0.0
20221112:1510,174.67,225.89,7.48,15.7,1.66,0.0
20221112:1610,0.0,0.0,0.0,14.22,2.34,0.0
20221112:1710,0.0,0.0,0.0,12.85,2.62,0.0
20221112:1810,0.0,0.0,0.0,11.94,2.62,0.0
20221112:1910,0.0,0.0,0.0,10.96,2.34,0.0
20221112:2010,0.0,0.0,0.0,10.3,2.28,0.0
20221112:2110,0.0,0.0,0.0,9.74,2.34,0.0
20221112:2210,0.0,0.0,0.0,9.36,2.41,0.0
20221112:2310,0.0,0.0,0.0,8.92,2.41,0.0
20221113:0010,0.0,0.0,0.0,8.49,2.21,0.0
20221113:0110,0.0,0.0,0.0,8.12,2.07,0.0
20221113:0210,0.0,0.0,0.0,7.65,2.0,0.0
20221113:0310,0.0,0.0,0.0,7.25,2.0,0.0
20221113:0410,0.0,0.0,0.0,7.0,2.07,0.0
20221113:0510,0.0,0.0,0.0,6.94,1.93,0.0
20221113:0610,0.0,0.0,0.0,6.61,1.86,0.0
20221113:0710,0.0,0.0,0.0,6.18,1.93,0.0
20221113:0810,74.4,101.29,9.17,6.45,1.79,0.0
20221113:0910,75.45,103.2,15.65,7.89,2.07,0.0
20221113:1010,104.83,137.73,20.23,9.54,2.0,0.0
20221113:1110,117.77,153.54,22.48,11.17,2.0,0.0
20221113:1210,125.06,162.72,22.15,12.45,1.86,0.0
20221113:1310,90.83,123.7,19.27,13.34,1.86,0.0
20221113:1410,61.24,88.94,14.15,13.7,1.79,0.0
20221113:1510,53.91,80.5,7.27,13.3,1.66,0.0
20221113:1610,0.0,0.0,0.0,11.81,2.21,0.0
20221113:1710,0.0,0.0,0.0,10.22,2.34,0.0
20221113:1810,0.0,0.0,0.0,9.2,2.21,0.0
20221113:1910,0.0,0.0,0.0,8.28,1.93,0.0
20221113:2010,0.0,0.0,0.0,7.41,2.34,0.0
20221113:2110,0.0,0.0,0.0,7.17,2.48,0.0
20221113:2210,0.0,0.0,0.0,6.81,2.28,0.0
20221113:2310,0.0,0.0,0.0,6.06,1.79,0.0
20221114:0010,0.0,0.0,0.0,5.01,1.59,0.0
20221114:0110,0.0,0.0,0.0,4.34,1.86,0.0
20221114:0210,0.0,0.0,0.0,3.83,1.66,0.0
20221114:0310,0.0,0.0,0.0,3.45,1.66,0.0
20221114:0410,0.0,0.0,0.0,3.17,1.66,0.0
20221114:0510,0.0,0.0,0.0,3.05,1.66,0.0
20221114:0610,0.0,0.0,0.0,3.32,1.45,0.0
20221114:0710,0.0,0.0,0.0,4.86,2.0,0.0
20221114:0810,50.73,73.68,8.92,5.25,1.86,0.0
20221114:0910,45.26,67.65,15.39,5.91,1.86,0.0
20221114:1010,63.79,89.6,19.96,6.8,2.48,0.0
20221114:1110,106.83,138.93,22.21,7.91,2.97,0.0
20221114:1210,105.28,137.99,21.89,9.41,3.17,0.0
20221114:1310,94.82,126.69,19.02,10.92,3.45,0.0
